taxi_type,pickup_borough,pickup_zone,rows,observed_tip_rate,predicted_tip_probability,observed_avg_tip,expected_tip,q10_tip,q50_tip,q90_tip
yellow,Manhattan,Murray Hill,10416,0.946236559139785,0.6074556,3.7034975038402456,2.141356,1.9432917,4.0546603,4.8828907
yellow,Manhattan,Penn Station/Madison Sq West,13727,0.9412836016609601,0.5884994,3.9480491003132516,2.1351116,1.9368205,4.2309103,5.070682
yellow,Manhattan,Hudson Sq,1832,0.9454148471615721,0.5986956,3.803242358078603,2.134152,1.9003072,4.1612787,5.0459585
yellow,Manhattan,Chinatown,519,0.8766859344894027,0.505124,4.468554913294797,2.134109,2.1021812,4.9303246,6.12455
yellow,Manhattan,Midtown North,10716,0.9558603956700261,0.5901574,3.989255319148936,2.120045,1.9723276,4.264563,5.226286
yellow,Manhattan,Lower East Side,3796,0.9117492096944152,0.58046895,3.7824077976817705,2.1150901,1.9117284,4.2503023,5.086358
yellow,Manhattan,Central Park,5628,0.9609097370291401,0.61228967,3.6798933901918973,2.1114218,1.9192915,3.9122038,4.741578
yellow,Manhattan,SoHo,2906,0.9387474191328287,0.5916129,3.721290433585685,2.1070757,1.8505708,4.118849,4.902176
yellow,Queens,Forest Park/Highland Park,3,0.6666666666666666,0.2030427,10.969999999999999,2.1070516,5.575522,9.496356,13.18926
yellow,Manhattan,Little Italy/NoLiTa,3641,0.9269431474869542,0.58692676,3.6938450975006867,2.08971,1.8952187,4.0617375,4.817016
yellow,Unknown,Unknown,717,0.9302649930264993,0.46350363,4.655857740585774,2.086757,2.3532522,5.267906,6.5157313
yellow,Manhattan,Lenox Hill East,7186,0.9510158641803507,0.60938746,3.4930253270247706,2.082013,1.8577938,3.8669143,4.754274
yellow,Manhattan,West Village,8108,0.9454859398125308,0.61418885,3.566751356684756,2.0720398,1.8238295,3.8689802,4.6417117
yellow,Manhattan,Clinton East,8580,0.9399766899766899,0.60065764,3.6681864801864803,2.068934,1.9058853,4.0089927,4.872855
yellow,Queens,Springfield Gardens South,67,0.5671641791044776,0.1786452,9.065223880597015,2.0617943,3.1044457,9.371598,14.761479
yellow,Manhattan,UN/Turtle Bay South,3751,0.9322847240735804,0.5612348,3.8253905625166627,2.0458124,2.004345,4.273681,5.2435694
yellow,Manhattan,Stuy Town/Peter Cooper Village,328,0.8780487804878049,0.5981185,3.3026524390243903,2.027702,1.7600206,3.7903166,4.667402
yellow,Manhattan,Lincoln Square East,11525,0.9640780911062907,0.6108045,3.5111670281995657,2.010528,1.8225883,3.73989,4.569442
yellow,Manhattan,Greenwich Village South,5427,0.9327436889625944,0.58855003,3.522487562189055,2.0104854,1.853944,3.930752,4.679553
yellow,Manhattan,Flatiron,5662,0.9438361003179089,0.59835804,3.4807170611091487,2.0030708,1.8961116,3.8685408,4.6249228
yellow,Manhattan,Sutton Place/Turtle Bay North,6226,0.9558303886925795,0.5983207,3.499921297783488,2.0002882,1.7961632,3.8683252,4.67284
yellow,Manhattan,Yorkville East,4495,0.9666295884315906,0.6034523,3.3967719688542823,1.999763,1.7834799,3.7870429,4.5807376
yellow,Manhattan,Upper East Side North,16327,0.9726220371164329,0.63046145,3.2262019966925948,1.9957091,1.7704347,3.5492265,4.3117747
yellow,Manhattan,Upper West Side South,9825,0.9693638676844784,0.6184767,3.4559165394402034,1.9918499,1.7807864,3.659151,4.4281845
yellow,Manhattan,Gramercy,7096,0.9471533258173619,0.5896241,3.4598083427282975,1.9792222,1.8226167,3.8331501,4.619468
yellow,Unknown,Outside of NYC,89,0.6292134831460674,0.20081514,11.317977528089887,1.9634283,3.550983,12.425888,18.62289
yellow,Manhattan,East Village,8148,0.9268532155130094,0.57912874,3.4890058910162,1.9573711,1.7816077,3.9122856,4.694507
yellow,Manhattan,Two Bridges/Seward Park,371,0.7628032345013477,0.48143122,3.680188679245283,1.9549218,1.8645133,4.2004914,5.58601
yellow,Brooklyn,Marine Park/Floyd Bennett Field,1,1.0,0.23540442,7.0,1.9507633,3.0583508,10.133143,13.9492445
yellow,Manhattan,Upper West Side North,6624,0.9645229468599034,0.604759,3.3427687198067635,1.9481813,1.7509942,3.6161547,4.452947
yellow,Manhattan,Kips Bay,3481,0.9051996552714737,0.5862746,3.324424016087331,1.938235,1.7528496,3.772264,4.709227
yellow,Manhattan,Union Sq,10345,0.9498308361527308,0.57011974,3.541391010149831,1.9343063,1.7884344,3.9075677,4.7707596
yellow,Manhattan,Clinton West,1840,0.9173913043478261,0.5665256,3.565978260869565,1.9213581,1.843967,3.8929946,4.8229804
yellow,Manhattan,Upper East Side South,19177,0.9711112269906659,0.61495936,3.2605303227825,1.9212898,1.715576,3.536231,4.3104234
yellow,Manhattan,Yorkville West,6515,0.9600920951650038,0.60208684,3.1881765157329243,1.9191352,1.747179,3.5766132,4.363228
yellow,Manhattan,Lenox Hill West,8381,0.9638467963250209,0.61458004,3.118489440400907,1.915563,1.7443283,3.5078688,4.218193
yellow,Queens,Briarwood/Jamaica Hills,40,0.5,0.17935607,7.0665000000000004,1.9135917,2.7207456,7.741952,11.51919
yellow,Manhattan,Greenwich Village North,5171,0.9508799071746278,0.57072103,3.551336298588281,1.9091991,1.8223716,3.8271158,4.595304
yellow,Manhattan,Lincoln Square West,3731,0.9541677834360761,0.59469193,3.243487000804074,1.90599,1.773883,3.6212623,4.4863124
yellow,Queens,Jackson Heights,110,0.5636363636363636,0.19348821,6.556636363636364,1.8853388,3.2487721,8.185139,11.971523
yellow,Manhattan,Alphabet City,430,0.8511627906976744,0.52674,3.3014186046511624,1.8511891,1.7692419,3.9591866,4.8950977
yellow,Manhattan,Bloomingdale,747,0.9397590361445783,0.53076756,3.4186211512717537,1.8233194,1.8182157,3.7350698,4.6360874
yellow,Manhattan,Morningside Heights,1431,0.9196366177498253,0.4829964,3.6214744933612857,1.7955543,1.9327165,3.9512691,5.129399
yellow,Manhattan,Manhattan Valley,2473,0.9421754953497776,0.5433612,3.294419733117671,1.7693038,1.782699,3.54009,4.396134
yellow,Queens,South Ozone Park,168,0.5892857142857143,0.13358678,9.913988095238095,1.7551607,4.4109817,12.301053,16.730814
yellow,Brooklyn,Williamsburg (North Side),130,0.8461538461538461,0.38775128,4.0647692307692305,1.73358,2.0561936,4.589189,6.0159564
yellow,Brooklyn,Downtown Brooklyn/MetroTech,187,0.6951871657754011,0.36895928,3.89144385026738,1.6858269,1.8932861,4.3945556,6.5018826
yellow,Manhattan,East Harlem South,1832,0.8471615720524017,0.48234534,3.0753711790393012,1.6388682,1.6748024,3.663336,4.9802203
yellow,Brooklyn,Williamsburg (South Side),97,0.7525773195876289,0.34280136,3.8346391752577316,1.6130648,2.127566,4.9368114,6.5819726
yellow,Queens,Long Island City/Queens Plaza,107,0.8411214953271028,0.3498057,4.75803738317757,1.5798448,2.3946624,5.663482,7.28495
yellow,Brooklyn,Brooklyn Heights,161,0.6211180124223602,0.32016495,2.9016149068322985,1.5019125,1.7730387,4.0668306,6.2742877
yellow,Brooklyn,Carroll Gardens,32,0.71875,0.31678662,3.3659375000000002,1.4868897,1.7976941,3.785544,5.516683
yellow,Manhattan,Manhattanville,164,0.7012195121951219,0.35943684,2.689451219512195,1.4550332,1.6072559,3.6756842,5.287345
yellow,Brooklyn,Brooklyn Navy Yard,14,0.7857142857142857,0.33568382,3.4978571428571428,1.441022,2.354103,4.9518347,6.3999705
yellow,Manhattan,East Harlem North,582,0.6494845360824743,0.39547318,2.4351202749140892,1.4349077,1.5365855,3.4062016,5.014993
yellow,Brooklyn,Greenpoint,61,0.6721311475409836,0.31309104,4.153114754098361,1.3960918,1.6989725,4.109449,6.0559506
yellow,Brooklyn,Cobble Hill,52,0.7115384615384616,0.31195492,3.2571153846153846,1.364397,1.82641,3.7895555,5.9173512
yellow,Queens,Astoria,125,0.656,0.2959292,3.26848,1.355312,1.9346583,4.37927,6.1260386
yellow,Manhattan,Washington Heights South,217,0.5023041474654378,0.26538298,2.6525345622119816,1.3184719,1.3643264,4.048366,7.3082986
yellow,Queens,Elmhurst/Maspeth,30,0.4666666666666667,0.16180275,3.993,1.310283,2.1682427,5.6691,8.554106
yellow,Queens,Elmhurst,46,0.3695652173913043,0.15208179,5.72804347826087,1.2784054,1.7917438,5.6600413,9.497
yellow,Queens,Corona,38,0.2631578947368421,0.11447618,4.070526315789474,1.2746918,1.8541507,5.474472,9.445694
yellow,Queens,Middle Village,18,0.2777777777777778,0.118926354,8.223888888888888,1.2437085,2.119969,5.809666,10.49192
yellow,Queens,South Jamaica,82,0.2804878048780488,0.09296542,4.487439024390245,1.2146907,1.66221,6.1184335,11.3865595
yellow,Brooklyn,Green-Wood Cemetery,1,1.0,0.3983925,4.28,1.1997805,1.3216963,3.3621445,4.7829185
yellow,Manhattan,Central Harlem,683,0.7159590043923866,0.3328502,2.5568521229868226,1.1874181,1.4387876,3.2840629,5.086351
yellow,Brooklyn,Boerum Hill,141,0.5673758865248227,0.26703238,2.9744680851063827,1.1867776,1.4714541,3.5133715,5.8326006
yellow,Queens,Old Astoria,55,0.5636363636363636,0.26912114,2.5714545454545457,1.180587,1.5132651,3.6633348,5.7769055
yellow,Brooklyn,Columbia Street,5,0.6,0.21082635,4.746,1.1422588,2.088038,4.929232,7.374354
yellow,Queens,Kew Gardens,55,0.509090909090909,0.09435327,7.2219999999999995,1.1415886,3.463506,9.419598,13.984296
yellow,Brooklyn,Fort Greene,195,0.49230769230769234,0.2503028,2.4343589743589744,1.0925034,1.282367,3.1742432,5.440378
yellow,Brooklyn,East Williamsburg,107,0.5233644859813084,0.1913169,3.7408411214953268,1.0748445,1.6432567,4.4324107,6.8919406
yellow,Queens,Howard Beach,12,0.3333333333333333,0.07693533,5.4750000000000005,1.068098,2.9800913,8.018091,12.929297
yellow,Queens,Jamaica,129,0.32558139534883723,0.11607852,3.5453488372093025,1.0583372,1.7452297,5.371442,10.228893
yellow,Queens,Astoria Park,2,0.0,0.23392613,0.0,1.0221627,1.0714031,3.3865507,7.054098
yellow,Manhattan,Hamilton Heights,194,0.5,0.24587356,2.3601030927835054,1.018797,1.2708735,3.163384,5.7943673
yellow,Manhattan,Roosevelt Island,29,0.20689655172413793,0.110670984,2.544137931034483,0.9791669,1.1413761,3.9085515,7.2406044
yellow,Brooklyn,Prospect Park,14,0.5714285714285714,0.2679122,2.0385714285714287,0.9787391,1.3563339,2.8376517,4.7656364
yellow,Queens,Richmond Hill,107,0.3644859813084112,0.07649959,6.1499999999999995,0.9063895,2.6128566,8.439486,14.067181
yellow,Brooklyn,Park Slope,141,0.3829787234042553,0.17945693,2.140141843971631,0.8790232,1.0439072,2.8235476,5.326787
yellow,Brooklyn,South Williamsburg,23,0.30434782608695654,0.18154685,1.3134782608695652,0.8576595,1.0009885,3.1031654,5.9956965
yellow,Brooklyn,Prospect Heights,49,0.4489795918367347,0.19135685,2.1416326530612246,0.8088636,1.1544253,2.951997,5.527629
yellow,Manhattan,Washington Heights North,81,0.2345679012345679,0.14888066,1.195925925925926,0.77400094,0.9746243,3.0535722,6.589779
yellow,Brooklyn,Gowanus,20,0.2,0.15151799,1.2795,0.76337767,1.0213192,2.8000758,5.5544267
yellow,Bronx,Van Cortlandt Park,6,0.16666666666666666,0.06933374,7.406666666666666,0.7613016,1.16139,3.103779,10.163528
yellow,Bronx,Pelham Bay Park,2,0.5,0.08065019,2.5,0.7443056,2.022506,5.9829364,10.910327
yellow,Brooklyn,Dyker Heights,14,0.07142857142857142,0.08770364,0.004285714285714286,0.73592615,0.98544395,3.6564326,8.606279
yellow,Brooklyn,Windsor Terrace,18,0.2222222222222222,0.1550048,0.9872222222222222,0.7033565,0.7710583,2.8922129,6.57699
yellow,Queens,Bay Terrace/Fort Totten,6,0.3333333333333333,0.07430107,6.168333333333333,0.69621295,1.4250522,5.194347,11.621469
yellow,Queens,Queensbridge/Ravenswood,43,0.3953488372093023,0.15026563,2.4288372093023254,0.68986034,1.1103346,3.0841033,6.2558956
yellow,Queens,Rego Park,32,0.21875,0.07082835,2.7018750000000002,0.6711087,1.2901089,4.5254755,8.764876
yellow,Brooklyn,Sunset Park West,55,0.12727272727272726,0.0879756,0.8541818181818183,0.54109216,0.7901884,2.8962917,7.0001397
yellow,Manhattan,Inwood,35,0.17142857142857143,0.071389295,1.5354285714285716,0.53750813,0.9923304,3.9672315,9.261064
yellow,Queens,Forest Hills,89,0.16853932584269662,0.054016028,2.542247191011236,0.47160617,0.91164607,3.2752037,7.7430797
yellow,Bronx,West Concourse,52,0.23076923076923078,0.08500077,3.2532692307692312,0.45766953,0.77163994,3.077278,8.052904
yellow,Queens,Kew Gardens Hills,23,0.17391304347826086,0.050258063,1.796521739130435,0.4469557,0.9633785,3.2556133,9.232469
yellow,Brooklyn,Bushwick North,37,0.21621621621621623,0.1088142,1.1232432432432433,0.41379964,0.73129326,2.1645076,5.176274
yellow,Manhattan,Central Harlem North,317,0.29337539432176657,0.118453294,1.1289589905362776,0.41169035,0.7110528,2.3165112,5.560295
yellow,Brooklyn,Bushwick South,97,0.12371134020618557,0.06326826,0.8722680412371134,0.3639016,0.5471819,2.2609541,6.4023147
yellow,Queens,Cambria Heights,22,0.045454545454545456,0.03165759,0.45454545454545453,0.3250449,0.5662723,3.9709928,13.027729
yellow,Bronx,Highbridge,38,0.15789473684210525,0.037953258,1.2484210526315789,0.30522513,0.9937916,3.2280266,8.403577
yellow,Brooklyn,Kensington,22,0.13636363636363635,0.05209596,0.2318181818181818,0.30406773,0.34146956,1.839745,6.5917315
yellow,Queens,Glen Oaks,9,0.1111111111111111,0.022764307,0.5555555555555556,0.29656887,0.72363883,5.485267,13.002753
yellow,Queens,Douglaston,5,0.2,0.028767738,2.7079999999999997,0.29306108,1.1421893,4.5484505,11.774736
yellow,Queens,Ridgewood,24,0.125,0.047078248,0.4658333333333333,0.28967848,0.563849,2.360882,5.672727
yellow,Bronx,Schuylerville/Edgewater Park,22,0.045454545454545456,0.029462183,0.4422727272727273,0.26371157,0.3660392,2.2835755,7.4206057
yellow,Brooklyn,Clinton Hill,109,0.11926605504587157,0.06091384,0.5828440366972477,0.24188732,0.33248055,1.738104,5.2927365
yellow,Queens,Queensboro Hill,8,0.125,0.045216724,0.83,0.23623134,0.46775866,2.0011706,5.838458
yellow,Manhattan,Marble Hill,7,0.14285714285714285,0.066741005,0.7571428571428571,0.23489562,0.857858,4.5819426,13.636963
yellow,Brooklyn,Bensonhurst West,40,0.05,0.039563075,1.2502499999999999,0.23010266,0.61900604,2.7537496,6.785909
yellow,Queens,Ozone Park,12,0.08333333333333333,0.017997276,3.3333333333333335,0.22794087,0.4689521,3.9083083,11.2314
yellow,Queens,Queens Village,31,0.0967741935483871,0.023952732,1.4822580645161292,0.22690077,0.5705887,3.1924918,10.853197
yellow,Bronx,Spuyten Duyvil/Kingsbridge,33,0.09090909090909091,0.026971774,1.7878787878787878,0.20503558,0.3239665,1.7599083,6.7504363
yellow,Queens,North Corona,15,0.06666666666666667,0.032737933,0.5326666666666667,0.2034649,0.20832616,1.800483,7.181411
yellow,Brooklyn,Bedford,97,0.15463917525773196,0.056391474,0.6036082474226804,0.20099847,0.33897078,1.4918017,4.843143
yellow,Brooklyn,Crown Heights South,72,0.09722222222222222,0.03906786,0.625,0.20033416,0.29128534,1.5024551,5.3244658
yellow,Queens,Hillcrest/Pomonok,31,0.16129032258064516,0.049190387,0.47096774193548385,0.199434,0.36750868,2.2149155,7.4686537
yellow,Brooklyn,Prospect-Lefferts Gardens,155,0.05806451612903226,0.029847829,0.30006451612903223,0.17658018,0.21618995,1.5776783,5.839212
yellow,Brooklyn,Coney Island,116,0.034482758620689655,0.017558819,0.4711206896551724,0.16902569,0.42553362,3.1506562,9.385305
yellow,Brooklyn,East New York/Pennsylvania Avenue,60,0.0,0.014250915,0.0,0.15586883,0.22353745,2.231053,7.1773376
yellow,Queens,Auburndale,10,0.0,0.023261193,0.0,0.15360194,0.43161708,2.7027133,8.319134
yellow,Brooklyn,Marine Park/Mill Basin,55,0.03636363636363636,0.016083429,0.3676363636363636,0.15070021,0.23217683,1.8387485,6.1392946
yellow,Bronx,Mount Hope,34,0.058823529411764705,0.017206596,0.9644117647058823,0.14808562,0.35285354,1.9764162,9.457602
yellow,Brooklyn,Stuyvesant Heights,141,0.05673758865248227,0.027005138,0.4731205673758865,0.1440542,0.26781166,1.7483176,5.463785
yellow,Queens,Flushing,46,0.08695652173913043,0.023980672,0.5836956521739131,0.14301576,0.2913263,2.0462105,7.508048
yellow,Bronx,Belmont,28,0.07142857142857142,0.020020356,1.0914285714285714,0.13813902,0.3957369,2.1471744,7.482231
yellow,Queens,Bellerose,13,0.15384615384615385,0.025513066,11.241538461538461,0.13676307,0.7840852,3.801771,9.390479
yellow,Brooklyn,Ocean Hill,78,0.038461538461538464,0.015265767,0.5384615384615384,0.13296913,0.23072375,1.6924787,6.0277405
yellow,Brooklyn,Crown Heights North,225,0.035555555555555556,0.021912355,0.1916888888888889,0.11956147,0.23476775,1.7995746,5.876811
yellow,Bronx,Van Nest/Morris Park,38,0.02631578947368421,0.014214798,0.25578947368421057,0.11148062,0.12362124,1.4937443,8.471402
yellow,Brooklyn,Bay Ridge,69,0.028985507246376812,0.019935206,0.22202898550724637,0.10895208,0.26924902,2.0947316,6.5878134
yellow,Queens,Jamaica Estates,32,0.0,0.0118291555,0.0,0.104054295,0.3321677,2.5466604,8.393099
yellow,Brooklyn,Homecrest,51,0.058823529411764705,0.024006724,0.30392156862745096,0.100090034,0.1902801,2.13706,7.2986326
yellow,Queens,Springfield Gardens North,58,0.017241379310344827,0.008822877,0.35206896551724143,0.09942832,0.24132459,2.6045637,8.391683
yellow,Bronx,Claremont/Bathgate,47,0.02127659574468085,0.015438019,0.17446808510638295,0.09559015,0.16096899,1.6315931,8.4072485
yellow,Queens,Laurelton,24,0.041666666666666664,0.020377519,0.10875,0.0922784,0.39482066,3.353487,11.670643
yellow,Brooklyn,Flatbush/Ditmas Park,167,0.029940119760479042,0.015452552,0.16724550898203594,0.09180977,0.13719676,1.557657,6.4037437
yellow,Queens,Murray Hill-Queens,11,0.09090909090909091,0.029331459,0.29818181818181816,0.08521367,0.28153193,2.5811594,7.7362213
yellow,Brooklyn,Canarsie,165,0.006060606060606061,0.01089918,0.056,0.083869256,0.24252,2.4507408,8.68804
yellow,Brooklyn,Cypress Hills,38,0.02631578947368421,0.0074175484,0.5052631578947369,0.08295086,0.33229768,2.6145916,8.049791
yellow,Brooklyn,East Flatbush/Remsen Village,123,0.008130081300813009,0.015621844,0.09512195121951218,0.0825167,0.23471582,1.7370319,5.232455
yellow,Brooklyn,Brighton Beach,41,0.024390243902439025,0.0130249625,0.00024390243902439024,0.075841285,0.50886786,2.9676728,7.6823673
yellow,Queens,Rosedale,22,0.045454545454545456,0.008432227,0.9090909090909091,0.07516894,0.5470104,4.6230474,10.66495
yellow,Bronx,Mott Haven/Port Morris,65,0.03076923076923077,0.01870233,0.19538461538461538,0.073531374,0.13774934,1.5039232,5.901525
yellow,Bronx,Soundview/Castle Hill,71,0.028169014084507043,0.009619138,0.39901408450704223,0.07160515,0.1488651,1.3207299,7.3132606
yellow,Brooklyn,Brownsville,168,0.005952380952380952,0.008511387,0.1030952380952381,0.06970167,0.34221494,2.4975693,7.156218
yellow,Brooklyn,Midwood,71,0.014084507042253521,0.00917503,0.14788732394366197,0.06819206,0.06600249,1.2707416,5.060379
yellow,Bronx,Bronxdale,43,0.023255813953488372,0.0087428335,0.11627906976744186,0.06775515,0.09238507,1.4793967,7.469382
yellow,Brooklyn,East New York,266,0.011278195488721804,0.00883193,0.12421052631578947,0.057102505,0.16493458,1.8416146,6.573241
yellow,Queens,Glendale,18,0.0,0.020224802,0.0,0.054862987,0.07479776,1.2944393,6.3851643
yellow,Queens,Rockaway Park,21,0.047619047619047616,0.017822878,0.09619047619047619,0.052282877,0.23326245,3.750037,14.104697
yellow,Bronx,Morrisania/Melrose,56,0.017857142857142856,0.010487097,0.05357142857142857,0.043432087,0.08770426,1.034828,5.746662
yellow,Brooklyn,Erasmus,57,0.0,0.010027275,0.0,0.04338665,0.13262837,1.5920606,5.8655834
yellow,Bronx,Kingsbridge Heights,31,0.03225806451612903,0.011135776,0.04451612903225806,0.041216135,0.11903283,1.8689926,7.148667
yellow,Brooklyn,Sheepshead Bay,60,0.016666666666666666,0.010325266,0.10166666666666666,0.040743582,0.38917404,2.9010093,8.614323
yellow,Brooklyn,Bensonhurst East,30,0.0,0.014086378,0.0,0.038776435,0.09274956,1.7847172,6.9296107
yellow,Queens,Far Rockaway,69,0.014492753623188406,0.0048596966,0.2147826086956522,0.037374217,0.10259838,2.578923,11.509449
yellow,Bronx,Van Cortlandt Village,37,0.02702702702702703,0.008365951,0.02702702702702703,0.035165407,0.06308009,1.6621914,8.371845
yellow,Brooklyn,Borough Park,56,0.0,0.013646885,0.0,0.03469303,0.14857867,1.5260605,5.724263
yellow,Bronx,Williamsbridge/Olinville,62,0.0,0.008886827,0.0,0.031941023,0.1310206,1.9410945,8.184109
yellow,Bronx,Norwood,40,0.0,0.005682144,0.0,0.029274147,0.07522154,1.6255699,7.981883
yellow,Bronx,Eastchester,30,0.03333333333333333,0.010415344,0.11333333333333333,0.028584963,0.078971826,2.1778712,10.217316
yellow,Bronx,Riverdale/North Riverdale/Fieldston,28,0.03571428571428571,0.009401886,0.15321428571428572,0.023107568,0.0650623,1.451768,7.9227653
yellow,Manhattan,Inwood Hill Park,2,0.0,0.004220156,0.0,0.020003177,0.36731333,3.293633,10.937598
yellow,Bronx,Westchester Village/Unionport,43,0.023255813953488372,0.006212246,0.1055813953488372,0.019747077,0.050443795,1.2247138,7.013772
yellow,Brooklyn,East Flatbush/Farragut,108,0.0,0.004699064,0.0,0.018783208,0.07150234,1.305094,5.974775
yellow,Bronx,Bedford Park,45,0.022222222222222223,0.0055400184,0.5677777777777778,0.013914291,0.05775203,1.6599578,8.736013
yellow,Bronx,University Heights/Morris Heights,65,0.015384615384615385,0.0051105306,0.23861538461538462,0.013836696,0.044323575,1.2974802,6.2260094
yellow,Bronx,East Concourse/Concourse Village,93,0.010752688172043012,0.005830306,0.01870967741935484,0.013438489,0.04457994,1.1008192,6.43152
yellow,Bronx,Parkchester,64,0.015625,0.004314857,0.05125,0.0109065585,0.030454602,1.24901,6.3723526
yellow,Queens,Oakland Gardens,5,0.0,0.003919996,0.0,0.01072602,0.21031037,2.2669857,8.461794
yellow,Brooklyn,Manhattan Beach,22,0.0,0.002435315,0.0,0.009610317,0.37286395,3.295243,10.427537
yellow,Bronx,Co-Op City,77,0.012987012987012988,0.0017707321,0.38441558441558443,0.009506128,0.08514802,1.5203878,9.228306
yellow,Bronx,City Island,1,0.0,0.0027727871,0.0,0.008930575,0.0,3.0768127,13.253933
yellow,Bronx,Hunts Point,21,0.0,0.0027315724,0.0,0.0070886095,0.044380885,1.7351098,9.180508
yellow,Queens,Saint Albans,89,0.0,0.0022173694,0.0,0.0062676016,0.11696551,2.399534,8.520655
yellow,Queens,Hammels/Arverne,47,0.0,0.0018210973,0.0,0.0050580623,0.118612856,2.74581,9.626561
yellow,Brooklyn,Gravesend,38,0.0,0.002189715,0.0,0.004973193,0.01374374,1.502466,7.7555156
yellow,Bronx,Woodlawn/Wakefield,35,0.0,0.0022925495,0.0,0.004671778,0.040892527,1.7316622,9.969114
yellow,Brooklyn,Madison,24,0.0,0.0022375064,0.0,0.0045140046,0.03387608,1.7223372,6.781525
yellow,Queens,Hollis,18,0.0,0.0016677831,0.0,0.0042162165,0.06772833,2.5062752,10.497555
yellow,Queens,Bayside,9,0.0,0.0016639711,0.0,0.0036760056,0.10035995,2.2307858,10.276829
yellow,Bronx,Country Club,1,0.0,0.0018754427,0.0,0.00348234,0.0,1.4667486,10.717608
yellow,Queens,Whitestone,8,0.0,0.0014434283,0.0,0.0033475284,0.16123323,2.287572,8.396324
yellow,Bronx,Pelham Bay,12,0.0,0.0016023028,0.0,0.0032540385,0.0,1.4852529,8.892911
yellow,Brooklyn,Bath Beach,8,0.0,0.0013876525,0.0,0.0032279093,0.009816509,2.5125196,12.666273
yellow,Brooklyn,Sunset Park East,25,0.0,0.0019026352,0.0,0.0031595975,0.10224776,1.8650107,6.5706983
yellow,Queens,Woodhaven,26,0.0,0.0014960425,0.0,0.0031015486,0.11104637,2.0140195,7.20488
yellow,Brooklyn,Ocean Parkway South,7,0.0,0.0020033098,0.0,0.0030425738,0.10008706,1.7146213,4.9500976
yellow,Bronx,Longwood,26,0.0,0.0017388146,0.0,0.0027661053,0.0011636508,1.2730546,7.0366335
yellow,Bronx,Melrose South,50,0.0,0.0015688761,0.0,0.002643785,0.03396464,1.0559884,5.5999446
yellow,Brooklyn,Flatlands,107,0.0,0.0017150228,0.0,0.0026331611,0.029953398,1.3699946,5.4815145
yellow,Brooklyn,Starrett City,69,0.0,0.001394816,0.0,0.0025357662,0.043123357,1.5494703,6.8400917
yellow,Bronx,Fordham South,20,0.0,0.0012698992,0.0,0.0024723029,0.0645328,2.0291984,8.316912
yellow,Bronx,Allerton/Pelham Gardens,17,0.0,0.0012803506,0.0,0.0023511483,0.19006495,1.8742797,6.1361346
yellow,Queens,East Flushing,2,0.0,0.0013031103,0.0,0.0023324636,0.0,2.1393428,9.366956
yellow,Bronx,Pelham Parkway,20,0.0,0.0013444333,0.0,0.0022824383,0.044134133,1.6078541,7.198888
yellow,Queens,Fresh Meadows,7,0.0,0.001113827,0.0,0.002210732,0.05295419,2.031409,8.512749
yellow,Bronx,Soundview/Bruckner,22,0.0,0.0014767456,0.0,0.0021075802,0.015044127,1.3527691,6.73212
yellow,Bronx,Crotona Park East,20,0.0,0.0013190369,0.0,0.0018267833,0.0063022347,1.2238772,8.333669
yellow,Bronx,Bronx Park,1,0.0,0.0014214653,0.0,0.001766591,0.0,1.5603447,4.9280105
yellow,Bronx,East Tremont,45,0.0,0.0011770922,0.0,0.0013804956,0.0035065415,1.1309898,7.020105
yellow,Bronx,West Farms/Bronx River,21,0.0,0.0009985626,0.0,0.00085301313,0.0,0.8207938,5.7108603
yellow,Manhattan,Highbridge Park,1,0.0,0.0010695634,0.0,0.0007000682,0.0,0.6978557,3.9601183
