taxi_type,pickup_borough,pickup_zone,rows,observed_tip_rate,predicted_tip_probability,observed_avg_tip,expected_tip,q10_tip,q50_tip,q90_tip
yellow,Manhattan,Meatpacking/West Village West,3318,0.9463532248342374,0.6044389,3.9571036769138037,2.177913,1.9540259,4.200827,5.130693
yellow,Manhattan,Penn Station/Madison Sq West,13727,0.9412836016609601,0.61170787,3.9480491003132516,2.1769981,1.9588047,4.124905,5.0289154
yellow,Manhattan,Hudson Sq,1832,0.9454148471615721,0.6197276,3.803242358078603,2.176111,1.9203581,4.071412,5.0053062
yellow,Manhattan,SoHo,2906,0.9387474191328287,0.62026316,3.721290433585685,2.1741586,1.8639746,4.0332456,4.9671702
yellow,Manhattan,Little Italy/NoLiTa,3641,0.9269431474869542,0.61292964,3.6938450975006867,2.1633394,1.9648205,3.9755185,4.9378104
yellow,Manhattan,Murray Hill,10416,0.946236559139785,0.62264067,3.7034975038402456,2.1613164,1.9825528,3.9655664,4.8879647
yellow,Manhattan,Central Park,5628,0.9609097370291401,0.6306718,3.6798933901918973,2.1485574,1.9706752,3.8266344,4.6856885
yellow,Manhattan,Lower East Side,3796,0.9117492096944152,0.60328907,3.7824077976817705,2.1364796,1.9230859,4.1302695,4.9521403
yellow,Manhattan,Chinatown,519,0.8766859344894027,0.5158867,4.468554913294797,2.1315098,2.1380355,4.749684,6.2093163
yellow,Manhattan,Clinton East,8580,0.9399766899766899,0.6251479,3.6681864801864803,2.1244862,1.9555807,3.926262,4.8054776
yellow,Queens,Forest Park/Highland Park,3,0.6666666666666666,0.20809205,10.969999999999999,2.1162736,3.5563676,9.240377,12.636059
yellow,Manhattan,Midtown North,10716,0.9558603956700261,0.59868705,3.989255319148936,2.1134148,1.9733981,4.163938,5.1743126
yellow,Manhattan,West Village,8108,0.9454859398125308,0.632327,3.566751356684756,2.0883496,1.8259617,3.7818959,4.596466
yellow,Queens,Briarwood/Jamaica Hills,40,0.5,0.21089146,7.0665000000000004,2.0863414,3.293431,7.7393517,10.909496
yellow,Manhattan,Lenox Hill East,7186,0.9510158641803507,0.61499834,3.4930253270247706,2.0813751,1.9220635,3.827148,4.7617583
yellow,Manhattan,UN/Turtle Bay South,3751,0.9322847240735804,0.57757205,3.8253905625166627,2.0786629,2.05629,4.191562,5.1857305
yellow,Manhattan,Stuy Town/Peter Cooper Village,328,0.8780487804878049,0.6188044,3.3026524390243903,2.0734503,1.8529614,3.782739,4.6825333
yellow,Manhattan,Lincoln Square East,11525,0.9640780911062907,0.627938,3.5111670281995657,2.0534706,1.8491552,3.6941776,4.593682
yellow,Manhattan,Upper West Side South,9825,0.9693638676844784,0.63462824,3.4559165394402034,2.0254207,1.8062685,3.623332,4.4545035
yellow,Manhattan,Greenwich Village South,5427,0.9327436889625944,0.60270905,3.522487562189055,2.0190878,1.8305281,3.8424988,4.6956744
yellow,Unknown,Unknown,717,0.9302649930264993,0.45140588,4.655857740585774,2.0121365,2.438731,5.174239,6.741544
yellow,Manhattan,Gramercy,7096,0.9471533258173619,0.6064824,3.4598083427282975,2.0067208,1.8595539,3.7604783,4.628087
yellow,Manhattan,Yorkville East,4495,0.9666295884315906,0.6130111,3.3967719688542823,2.0064495,1.7929704,3.743195,4.622738
yellow,Manhattan,Flatiron,5662,0.9438361003179089,0.60864633,3.4807170611091487,2.0040085,1.8796165,3.8018417,4.688589
yellow,Manhattan,Kips Bay,3481,0.9051996552714737,0.6093662,3.324424016087331,1.9968479,1.843334,3.7396705,4.6063204
yellow,Manhattan,East Village,8148,0.9268532155130094,0.6040886,3.4890058910162,1.9951855,1.8201108,3.8107686,4.5543327
yellow,Manhattan,Upper East Side North,16327,0.9726220371164329,0.6343293,3.2262019966925948,1.9859233,1.8058625,3.5000956,4.2951097
yellow,Manhattan,Sutton Place/Turtle Bay North,6226,0.9558303886925795,0.6030628,3.499921297783488,1.9847705,1.8410319,3.7870398,4.6317234
yellow,Manhattan,Two Bridges/Seward Park,371,0.7628032345013477,0.50424904,3.680188679245283,1.9788084,2.076272,4.320367,5.4566975
yellow,Manhattan,Upper West Side North,6624,0.9645229468599034,0.61863595,3.3427687198067635,1.9703393,1.7735379,3.5931756,4.4013567
yellow,Manhattan,Clinton West,1840,0.9173913043478261,0.5828302,3.565978260869565,1.9535084,1.9009185,3.8439767,4.7762823
yellow,Manhattan,Lincoln Square West,3731,0.9541677834360761,0.6059561,3.243487000804074,1.944497,1.8798366,3.6027548,4.468854
yellow,Manhattan,Greenwich Village North,5171,0.9508799071746278,0.5878903,3.551336298588281,1.9392856,1.8489128,3.7450218,4.602471
yellow,Manhattan,Union Sq,10345,0.9498308361527308,0.58253914,3.541391010149831,1.9300468,1.8123341,3.8290935,4.6177163
yellow,Manhattan,Lenox Hill West,8381,0.9638467963250209,0.6224088,3.118489440400907,1.9244485,1.7613544,3.4623682,4.263853
yellow,Manhattan,Yorkville West,6515,0.9600920951650038,0.6082679,3.1881765157329243,1.9174893,1.7674425,3.5329442,4.3843193
yellow,Manhattan,Alphabet City,430,0.8511627906976744,0.5607919,3.3014186046511624,1.9010562,1.8254461,3.9021938,4.7265587
yellow,Manhattan,Bloomingdale,747,0.9397590361445783,0.5618334,3.4186211512717537,1.8945466,1.8703022,3.676248,4.5330133
yellow,Manhattan,Upper East Side South,19177,0.9711112269906659,0.61279994,3.2605303227825,1.886203,1.707478,3.4962814,4.2889585
yellow,Brooklyn,Williamsburg (North Side),130,0.8461538461538461,0.43070316,4.0647692307692305,1.8786612,2.1136048,4.6132364,5.945359
yellow,Manhattan,Morningside Heights,1431,0.9196366177498253,0.49635482,3.6214744933612857,1.8265265,2.0141804,3.9387424,5.146654
yellow,Queens,Long Island City/Queens Plaza,107,0.8411214953271028,0.38047615,4.75803738317757,1.7924051,2.5446775,5.450893,7.2632675
yellow,Manhattan,Manhattan Valley,2473,0.9421754953497776,0.55710363,3.294419733117671,1.7859932,1.8301263,3.517849,4.3622622
yellow,Brooklyn,Downtown Brooklyn/MetroTech,187,0.6951871657754011,0.3903009,3.89144385026738,1.7662905,2.1629822,4.5120335,6.14919
yellow,Manhattan,East Harlem South,1832,0.8471615720524017,0.5017748,3.0753711790393012,1.7070371,1.8326155,3.7238495,4.9826236
yellow,Brooklyn,Brooklyn Navy Yard,14,0.7857142857142857,0.37850028,3.4978571428571428,1.6733781,2.484541,4.939858,6.0176206
yellow,Brooklyn,Williamsburg (South Side),97,0.7525773195876289,0.3572369,3.8346391752577316,1.6578056,2.34459,4.8761353,6.266102
yellow,Queens,Elmhurst/Maspeth,30,0.4666666666666667,0.20101222,3.993,1.611858,3.1336403,6.1339693,8.772188
yellow,Brooklyn,Carroll Gardens,32,0.71875,0.34781447,3.3659375000000002,1.5664932,2.2138386,4.0730805,5.4720097
yellow,Brooklyn,Brooklyn Heights,161,0.6211180124223602,0.33852792,2.9016149068322985,1.5603656,2.109217,4.358379,6.1068788
yellow,Manhattan,Manhattanville,164,0.7012195121951219,0.38735133,2.689451219512195,1.5462861,1.9091634,3.9011786,5.2039456
yellow,Queens,Kew Gardens,55,0.509090909090909,0.13019362,7.2219999999999995,1.5110959,4.2675815,9.263763,13.229133
yellow,Queens,Corona,38,0.2631578947368421,0.13770464,4.070526315789474,1.4809637,2.7525015,6.2585716,9.42246
yellow,Manhattan,East Harlem North,582,0.6494845360824743,0.41219655,2.4351202749140892,1.4791708,1.77644,3.661658,5.082005
yellow,Queens,South Jamaica,82,0.2804878048780488,0.11897141,4.487439024390245,1.4738382,2.550284,6.741853,10.896559
yellow,Brooklyn,Greenpoint,61,0.6721311475409836,0.3337153,4.153114754098361,1.4586297,1.9989207,4.246003,5.8235054
yellow,Queens,Howard Beach,12,0.3333333333333333,0.11241507,5.4750000000000005,1.4554534,4.0500817,8.514591,12.589508
yellow,Queens,Astoria,125,0.656,0.3179395,3.26848,1.4462848,2.230055,4.5446467,6.1216874
yellow,Queens,Elmhurst,46,0.3695652173913043,0.16965337,5.72804347826087,1.4403685,2.5718048,6.1091714,9.197031
yellow,Queens,Middle Village,18,0.2777777777777778,0.13787955,8.223888888888888,1.4200727,2.9198103,6.863943,10.338143
yellow,Brooklyn,Cobble Hill,52,0.7115384615384616,0.31848943,3.2571153846153846,1.3718728,1.9491042,4.026185,5.6126866
yellow,Manhattan,Washington Heights South,217,0.5023041474654378,0.2800558,2.6525345622119816,1.3643721,1.9254345,4.5237093,7.066584
yellow,Brooklyn,Green-Wood Cemetery,1,1.0,0.4292936,4.28,1.3024727,1.4744594,3.3224874,4.3629317
yellow,Manhattan,Central Harlem,683,0.7159590043923866,0.36751118,2.5568521229868226,1.2873061,1.7362851,3.5147743,4.888248
yellow,Brooklyn,Columbia Street,5,0.6,0.22317107,4.746,1.2768089,2.9138176,5.2998357,7.561862
yellow,Queens,Richmond Hill,107,0.3644859813084112,0.110356145,6.1499999999999995,1.265253,3.3732462,8.485998,12.999078
yellow,Queens,Jamaica,129,0.32558139534883723,0.13805412,3.5453488372093025,1.2618403,2.2637012,6.0837274,9.739857
yellow,Brooklyn,Boerum Hill,141,0.5673758865248227,0.2854829,2.9744680851063827,1.2531085,1.9970207,3.9799316,5.7152433
yellow,Queens,Old Astoria,55,0.5636363636363636,0.27972266,2.5714545454545457,1.2448807,2.0581226,4.1794267,6.0752196
yellow,Brooklyn,East Williamsburg,107,0.5233644859813084,0.22040069,3.7408411214953268,1.2294905,2.1748188,4.9077,6.9556212
yellow,Manhattan,Roosevelt Island,29,0.20689655172413793,0.13720392,2.544137931034483,1.1243054,2.3076875,4.859733,7.3979735
yellow,Brooklyn,Fort Greene,195,0.49230769230769234,0.25972372,2.4343589743589744,1.0999974,1.7291225,3.6637933,5.155928
yellow,Brooklyn,Prospect Park,14,0.5714285714285714,0.2858443,2.0385714285714287,1.0544157,1.80277,3.39819,4.647233
yellow,Manhattan,Hamilton Heights,194,0.5,0.25460026,2.3601030927835054,1.0522206,1.6679862,3.6363006,5.66929
yellow,Queens,Astoria Park,2,0.0,0.23920627,0.0,1.0065935,1.7341399,4.097744,6.169632
yellow,Brooklyn,South Williamsburg,23,0.30434782608695654,0.19773087,1.3134782608695652,0.9314003,1.6095372,3.927921,5.827754
yellow,Brooklyn,Park Slope,141,0.3829787234042553,0.1918928,2.140141843971631,0.90429425,1.5009758,3.456883,5.1847196
yellow,Brooklyn,Prospect Heights,49,0.4489795918367347,0.21257068,2.1416326530612246,0.8962972,1.9737157,3.7197704,5.4297614
yellow,Bronx,Pelham Bay Park,2,0.5,0.098413035,2.5,0.8795049,1.6413468,6.617646,9.812621
yellow,Bronx,Van Cortlandt Park,6,0.16666666666666666,0.0823895,7.406666666666666,0.8769153,1.9216024,4.744061,8.292552
yellow,Queens,Rego Park,32,0.21875,0.090346195,2.7018750000000002,0.84966743,1.7801837,5.23782,8.177643
yellow,Manhattan,Washington Heights North,81,0.2345679012345679,0.16760491,1.195925925925926,0.84374934,1.7412626,3.9264545,6.434975
yellow,Brooklyn,Dyker Heights,14,0.07142857142857142,0.10126922,0.004285714285714286,0.81422794,2.0096197,4.862805,8.138021
yellow,Brooklyn,Gowanus,20,0.2,0.16686472,1.2795,0.81134623,1.8320677,3.519137,5.150739
yellow,Queens,Bay Terrace/Fort Totten,6,0.3333333333333333,0.088874064,6.168333333333333,0.81101996,2.26989,5.9058404,10.322598
yellow,Queens,Queensbridge/Ravenswood,43,0.3953488372093023,0.16644281,2.4288372093023254,0.7895635,1.7151885,3.7875104,6.2487574
yellow,Brooklyn,Windsor Terrace,18,0.2222222222222222,0.16913411,0.9872222222222222,0.783706,2.0148878,4.1156635,6.226227
yellow,Manhattan,Inwood,35,0.17142857142857143,0.08691997,1.5354285714285716,0.64696157,1.958259,4.78107,8.453181
yellow,Brooklyn,Sunset Park West,55,0.12727272727272726,0.10106896,0.8541818181818183,0.6055697,1.6476866,3.8226554,6.1111655
yellow,Bronx,West Concourse,52,0.23076923076923078,0.10457991,3.2532692307692312,0.58273095,1.5452135,4.016385,7.6695743
yellow,Queens,Forest Hills,89,0.16853932584269662,0.06712684,2.542247191011236,0.56074905,2.0638669,4.435683,7.0204144
yellow,Brooklyn,Bushwick North,37,0.21621621621621623,0.13380352,1.1232432432432433,0.49033505,1.4103957,3.0266824,4.794559
yellow,Manhattan,Central Harlem North,317,0.29337539432176657,0.1407516,1.1289589905362776,0.4846793,1.3443733,3.0846856,5.197169
yellow,Queens,Kew Gardens Hills,23,0.17391304347826086,0.05488874,1.796521739130435,0.46558943,1.7190741,4.6507735,7.9629674
yellow,Queens,Douglaston,5,0.2,0.045634754,2.7079999999999997,0.4470767,2.1621194,5.8606405,9.638431
yellow,Queens,Glen Oaks,9,0.1111111111111111,0.037152246,0.5555555555555556,0.41733983,1.5072027,5.2960296,10.000835
yellow,Brooklyn,Bushwick South,97,0.12371134020618557,0.0748999,0.8722680412371134,0.40463504,1.3073242,3.268204,5.994934
yellow,Queens,Ridgewood,24,0.125,0.0657662,0.4658333333333333,0.40321705,1.7883631,3.5863411,6.180483
yellow,Bronx,Highbridge,38,0.15789473684210525,0.051080223,1.2484210526315789,0.3994256,1.2343318,4.10076,8.005224
yellow,Queens,Cambria Heights,22,0.045454545454545456,0.036960524,0.45454545454545453,0.37511647,1.4505236,5.0294585,10.271315
yellow,Brooklyn,Kensington,22,0.13636363636363635,0.06024693,0.2318181818181818,0.35753524,1.4171529,3.1437635,5.8804293
yellow,Bronx,Schuylerville/Edgewater Park,22,0.045454545454545456,0.03648396,0.4422727272727273,0.3113575,1.1889462,3.6959465,6.989362
yellow,Brooklyn,Bensonhurst West,40,0.05,0.058525465,1.2502499999999999,0.31006426,1.874225,4.1170435,6.95975
yellow,Queens,Ozone Park,12,0.08333333333333333,0.027254475,3.3333333333333335,0.2937961,1.4203182,4.7377768,9.208911
yellow,Brooklyn,Clinton Hill,109,0.11926605504587157,0.075598404,0.5828440366972477,0.2767402,1.1379309,2.764934,4.755917
yellow,Manhattan,Marble Hill,7,0.14285714285714285,0.07407309,0.7571428571428571,0.26790637,1.6532568,5.386113,11.303878
yellow,Queens,Queens Village,31,0.0967741935483871,0.02899371,1.4822580645161292,0.26002082,1.1927397,4.1548953,8.794463
yellow,Bronx,Spuyten Duyvil/Kingsbridge,33,0.09090909090909091,0.036046714,1.7878787878787878,0.25084314,0.87009114,3.017255,5.978943
yellow,Queens,Hillcrest/Pomonok,31,0.16129032258064516,0.060690925,0.47096774193548385,0.24838316,1.3207074,3.3904257,6.258794
yellow,Queens,Queensboro Hill,8,0.125,0.051434647,0.83,0.24292699,1.0823904,3.139,5.3599825
yellow,Brooklyn,Bedford,97,0.15463917525773196,0.07017283,0.6036082474226804,0.24250127,0.95382535,2.426176,4.493319
yellow,Brooklyn,Crown Heights South,72,0.09722222222222222,0.05032007,0.625,0.23320158,1.2211704,2.839086,5.1327276
yellow,Queens,North Corona,15,0.06666666666666667,0.040488727,0.5326666666666667,0.23118779,1.017764,3.0902102,5.896298
yellow,Queens,Bellerose,13,0.15384615384615385,0.039945506,11.241538461538461,0.22838451,1.679455,4.7432446,8.760139
yellow,Brooklyn,Prospect-Lefferts Gardens,155,0.05806451612903226,0.0402612,0.30006451612903223,0.21081604,1.1483823,2.976302,5.7442093
yellow,Brooklyn,Coney Island,116,0.034482758620689655,0.028115414,0.4711206896551724,0.20881158,1.6267153,4.2752724,7.950368
yellow,Brooklyn,East New York/Pennsylvania Avenue,60,0.0,0.022038179,0.0,0.18506823,1.2233887,3.4113338,6.686536
yellow,Brooklyn,Stuyvesant Heights,141,0.05673758865248227,0.03893999,0.4731205673758865,0.18114778,1.1409836,2.8635728,5.2676578
yellow,Bronx,Mount Hope,34,0.058823529411764705,0.021720007,0.9644117647058823,0.17762397,0.63702077,3.0270672,7.0847054
yellow,Queens,Auburndale,10,0.0,0.0295542,0.0,0.17574923,1.2651839,4.1950297,8.011284
yellow,Brooklyn,Crown Heights North,225,0.035555555555555556,0.036425978,0.1916888888888889,0.17053223,1.2053012,3.1237326,5.7072883
yellow,Brooklyn,Ocean Hill,78,0.038461538461538464,0.024281375,0.5384615384615384,0.16833197,0.9936859,2.8467052,5.5401516
yellow,Bronx,Belmont,28,0.07142857142857142,0.028402949,1.0914285714285714,0.16730864,0.8934683,3.1839256,6.4000983
yellow,Brooklyn,Marine Park/Mill Basin,55,0.03636363636363636,0.025673509,0.3676363636363636,0.1665229,1.208003,2.8698814,5.543231
yellow,Queens,Flushing,46,0.08695652173913043,0.03074107,0.5836956521739131,0.16648951,1.1518346,3.376391,6.5881467
yellow,Brooklyn,Bay Ridge,69,0.028985507246376812,0.033485606,0.22202898550724637,0.14613637,1.4614255,3.3452044,6.0189037
yellow,Brooklyn,Homecrest,51,0.058823529411764705,0.03565058,0.30392156862745096,0.14268811,1.514334,3.6184518,6.6440578
yellow,Queens,Rosedale,22,0.045454545454545456,0.01694434,0.9090909090909091,0.13987504,1.4452034,4.662481,9.5191
yellow,Brooklyn,Brighton Beach,41,0.024390243902439025,0.023862137,0.00024390243902439024,0.1341081,1.4519793,3.9691799,7.113459
yellow,Brooklyn,Cypress Hills,38,0.02631578947368421,0.018537678,0.5052631578947369,0.1304609,1.5236114,3.8412786,6.916309
yellow,Queens,Laurelton,24,0.041666666666666664,0.026712263,0.10875,0.12955584,1.2573193,4.328437,9.633847
yellow,Queens,Jamaica Estates,32,0.0,0.019606914,0.0,0.12899685,1.3367342,3.7190588,7.045293
yellow,Brooklyn,East Flatbush/Remsen Village,123,0.008130081300813009,0.03223313,0.09512195121951218,0.126454,1.3478016,3.0069654,5.143639
yellow,Brooklyn,Brownsville,168,0.005952380952380952,0.021743411,0.1030952380952381,0.12573531,1.6398318,3.9322324,7.0238533
yellow,Brooklyn,Canarsie,165,0.006060606060606061,0.021779811,0.056,0.12361084,1.4233924,3.6996734,7.49619
yellow,Bronx,Van Nest/Morris Park,38,0.02631578947368421,0.01748116,0.25578947368421057,0.12108777,0.5162189,2.6568758,7.043405
yellow,Queens,Springfield Gardens North,58,0.017241379310344827,0.015431241,0.35206896551724143,0.12065052,1.0941571,3.605279,7.0659604
yellow,Queens,Murray Hill-Queens,11,0.09090909090909091,0.03695685,0.29818181818181816,0.11391313,1.4572232,3.8764544,6.771559
yellow,Brooklyn,Flatbush/Ditmas Park,167,0.029940119760479042,0.021740051,0.16724550898203594,0.11279436,0.98289734,2.92152,5.634842
yellow,Bronx,Claremont/Bathgate,47,0.02127659574468085,0.02100521,0.17446808510638295,0.111943394,0.61011505,2.7000115,6.5569873
yellow,Bronx,Mott Haven/Port Morris,65,0.03076923076923077,0.0272082,0.19538461538461538,0.10290095,0.5823691,2.5351322,5.4209666
yellow,Brooklyn,East New York,266,0.011278195488721804,0.019471537,0.12421052631578947,0.0917813,1.1692235,3.168596,5.9807196
yellow,Bronx,Soundview/Castle Hill,71,0.028169014084507043,0.014297932,0.39901408450704223,0.08929967,0.8286102,2.7958753,6.4206
yellow,Bronx,Bronxdale,43,0.023255813953488372,0.013877363,0.11627906976744186,0.08843745,0.74568236,2.9286678,6.9548297
yellow,Brooklyn,Midwood,71,0.014084507042253521,0.01694721,0.14788732394366197,0.08147529,0.8753707,2.4552457,4.6911826
yellow,Brooklyn,Sheepshead Bay,60,0.016666666666666666,0.022437625,0.10166666666666666,0.07661495,1.4439005,3.8258317,7.2767186
yellow,Queens,Glendale,18,0.0,0.02782513,0.0,0.076008335,1.2204374,2.9551904,5.7169776
yellow,Brooklyn,Bensonhurst East,30,0.0,0.024595212,0.0,0.07361043,1.5358354,3.3520217,6.107783
yellow,Brooklyn,Erasmus,57,0.0,0.019764492,0.0,0.07122329,1.2524728,3.1177173,5.571668
yellow,Brooklyn,Borough Park,56,0.0,0.025621545,0.0,0.069139466,1.1743115,2.77313,5.211045
yellow,Bronx,Kingsbridge Heights,31,0.03225806451612903,0.01901793,0.04451612903225806,0.06407651,0.8606144,3.0387046,5.8729067
yellow,Queens,Far Rockaway,69,0.014492753623188406,0.008786419,0.2147826086956522,0.06297158,0.9749165,4.103717,9.909511
yellow,Queens,Rockaway Park,21,0.047619047619047616,0.020529654,0.09619047619047619,0.05908668,1.1601002,4.4404516,10.777998
yellow,Manhattan,Inwood Hill Park,2,0.0,0.014420658,0.0,0.05661783,1.6118108,5.2988777,10.175629
yellow,Bronx,Van Cortlandt Village,37,0.02702702702702703,0.014717435,0.02702702702702703,0.05604925,1.0262831,3.3787346,7.337121
yellow,Bronx,Williamsbridge/Olinville,62,0.0,0.014705614,0.0,0.055730358,0.749885,3.2903354,7.734552
yellow,Bronx,Morrisania/Melrose,56,0.017857142857142856,0.016194528,0.05357142857142857,0.055479657,0.77292025,2.4406753,5.27629
yellow,Bronx,Eastchester,30,0.03333333333333333,0.016363265,0.11333333333333333,0.05387121,0.95874673,3.5483394,7.7747445
yellow,Bronx,Norwood,40,0.0,0.010756416,0.0,0.052868716,0.61485815,2.942017,7.046364
yellow,Brooklyn,Ocean Parkway South,7,0.0,0.015642101,0.0,0.043568563,1.0488411,3.2324886,5.61453
yellow,Brooklyn,Sunset Park East,25,0.0,0.013772138,0.0,0.042377353,1.3844452,3.640009,6.513037
yellow,Bronx,Bronx Park,1,0.0,0.012345556,0.0,0.040027633,1.77705,3.3710806,5.8824987
yellow,Brooklyn,Manhattan Beach,22,0.0,0.009294229,0.0,0.037041746,1.5187955,4.2885785,8.549506
yellow,Bronx,Westchester Village/Unionport,43,0.023255813953488372,0.011724734,0.1055813953488372,0.036259357,0.6673134,2.8810303,6.3142376
yellow,Brooklyn,East Flatbush/Farragut,108,0.0,0.0124100065,0.0,0.03596974,0.7937425,2.4540148,5.287812
yellow,Queens,Oakland Gardens,5,0.0,0.011233137,0.0,0.03582499,1.2442639,4.0915756,8.065889
yellow,Bronx,Riverdale/North Riverdale/Fieldston,28,0.03571428571428571,0.013636573,0.15321428571428572,0.03500685,0.6423493,2.8303115,7.2164674
yellow,Brooklyn,Madison,24,0.0,0.012688804,0.0,0.03396215,1.1312217,3.154722,6.161451
yellow,Queens,Whitestone,8,0.0,0.00780237,0.0,0.030769251,1.6160955,3.91374,6.9142437
yellow,Bronx,Bedford Park,45,0.022222222222222223,0.010626039,0.5677777777777778,0.029489776,0.7064308,3.0109181,7.6046352
yellow,Queens,Saint Albans,89,0.0,0.008764346,0.0,0.029396154,1.301341,3.8125744,7.6793275
yellow,Bronx,University Heights/Morris Heights,65,0.015384615384615385,0.011431312,0.23861538461538462,0.028789181,0.55011195,2.3541684,5.062815
yellow,Brooklyn,Gravesend,38,0.0,0.0096180495,0.0,0.027424417,1.0633533,3.256074,6.861725
yellow,Bronx,Co-Op City,77,0.012987012987012988,0.0050631734,0.38441558441558443,0.02683808,0.7261808,2.9855483,7.6083446
yellow,Queens,Bayside,9,0.0,0.006908151,0.0,0.026556589,1.5183864,4.097811,8.364251
yellow,Brooklyn,Flatlands,107,0.0,0.010498114,0.0,0.02639379,1.0008619,2.7510188,5.2465854
yellow,Queens,Woodhaven,26,0.0,0.008997231,0.0,0.026039328,1.1804109,3.331533,6.4586725
yellow,Queens,East Flushing,2,0.0,0.007531937,0.0,0.024980012,1.0741086,3.6545966,7.416479
yellow,Bronx,Allerton/Pelham Gardens,17,0.0,0.007779921,0.0,0.024746748,1.2337981,3.4073298,6.2443714
yellow,Queens,Hollis,18,0.0,0.0064935866,0.0,0.022751326,0.99096775,4.0548,8.425565
yellow,Brooklyn,Bath Beach,8,0.0,0.0058789477,0.0,0.022238944,1.0237882,4.1077986,10.086739
yellow,Bronx,Parkchester,64,0.015625,0.008326075,0.05125,0.021150425,0.61758035,2.6138713,5.807787
yellow,Bronx,East Concourse/Concourse Village,93,0.010752688172043012,0.009649274,0.01870967741935484,0.021060877,0.31671286,1.8466974,5.0769644
yellow,Bronx,Pelham Parkway,20,0.0,0.006812466,0.0,0.020832738,1.0405986,3.193021,6.771328
yellow,Bronx,Longwood,26,0.0,0.008173879,0.0,0.020806381,0.7860676,2.8457654,6.514135
yellow,Brooklyn,Starrett City,69,0.0,0.0077362857,0.0,0.020444317,0.9072118,2.8738735,6.0305505
yellow,Bronx,City Island,1,0.0,0.0047932286,0.0,0.017743366,1.5396464,5.2229543,16.518732
yellow,Bronx,Soundview/Bruckner,22,0.0,0.0070728813,0.0,0.01722866,0.7716119,2.7624412,6.175043
yellow,Bronx,Woodlawn/Wakefield,35,0.0,0.0058131814,0.0,0.017024305,0.5643227,3.2133794,8.110871
yellow,Bronx,Fordham South,20,0.0,0.0056135934,0.0,0.015707599,0.9831545,3.1556342,6.9351106
yellow,Bronx,Hunts Point,21,0.0,0.006749503,0.0,0.015587712,0.4498474,2.5444653,6.8070955
yellow,Bronx,Crotona Park East,20,0.0,0.0066553354,0.0,0.015396227,0.6743893,2.6733546,5.901151
yellow,Manhattan,Highbridge Park,1,0.0,0.008554415,0.0,0.015022118,0.45810828,1.9367716,3.7415621
yellow,Bronx,Melrose South,50,0.0,0.007356968,0.0,0.015017727,0.48007092,2.1928751,4.9749
yellow,Queens,Hammels/Arverne,47,0.0,0.005303926,0.0,0.014904812,0.6350428,3.2969103,8.257129
yellow,Bronx,Country Club,1,0.0,0.004061042,0.0,0.012384567,0.8006927,3.6938004,10.496019
yellow,Queens,Fresh Meadows,7,0.0,0.004788755,0.0,0.012228514,0.99119675,3.0776985,6.7400994
yellow,Bronx,Pelham Bay,12,0.0,0.004229484,0.0,0.010017614,0.49015263,2.6666338,8.575304
yellow,Bronx,East Tremont,45,0.0,0.004824837,0.0,0.009893843,0.4651879,2.2590828,5.6742287
yellow,Bronx,West Farms/Bronx River,21,0.0,0.0041794963,0.0,0.008484159,0.46152678,2.24367,5.705872
